timestamp,camera_id,street_monitored,car_count,bus_count,truck_count,motorcycle_count,total_vehicles,occupancy_rate,flow_rate_per_min,avg_speed,avg_density,zone_id,duration_seconds
1775538025.87,CAM_001,Av. Javier Prado,11,0,0,0,11,0.0024,11,7.34,0.16,zone1,60.02
1775538025.87,CAM_002,Av. Arequipa,92,12,12,0,116,0.0264,116,2.70,4.34,zone2,60.02
1775538025.87,CAM_003,Av. Salaverry,92,12,12,0,116,0.0264,116,2.70,4.34,zone3,60.02
1775538025.87,CAM_004,Av. Petit Thouars,92,12,12,0,116,0.0264,116,2.70,4.34,zone4,60.02
1775538085.89,CAM_001,Av. Javier Prado,65,10,8,0,83,0.1173,83,21.94,1.96,zone1,60.03
1775538085.89,CAM_002,Av. Arequipa,193,18,7,0,218,0.1008,218,10.26,7.30,zone2,60.03
1775538085.89,CAM_003,Av. Salaverry,193,18,7,0,218,0.1008,218,10.26,7.30,zone3,60.03
1775538085.89,CAM_004,Av. Petit Thouars,193,18,7,0,218,0.1008,218,10.26,7.30,zone4,60.03
1775538145.91,CAM_001,Av. Javier Prado,28,1,8,0,37,0.0263,37,34.09,0.61,zone1,60.02
1775538145.91,CAM_002,Av. Arequipa,93,9,13,0,115,0.0387,115,12.20,3.69,zone2,60.02
1775538145.91,CAM_003,Av. Salaverry,93,9,13,0,115,0.0387,115,12.20,3.69,zone3,60.02
1775538145.91,CAM_004,Av. Petit Thouars,93,9,13,0,115,0.0387,115,12.20,3.69,zone4,60.02
1775538205.94,CAM_001,Av. Javier Prado,51,2,4,1,58,0.0575,58,22.41,1.47,zone1,60.02
1775538205.94,CAM_002,Av. Arequipa,176,14,13,1,204,0.0671,204,8.80,7.03,zone2,60.02
1775538205.94,CAM_003,Av. Salaverry,176,14,13,1,204,0.0671,204,8.80,7.03,zone3,60.02
1775538205.94,CAM_004,Av. Petit Thouars,176,14,13,1,204,0.0671,204,8.80,7.03,zone4,60.02
1775538265.95,CAM_001,Av. Javier Prado,67,1,7,0,75,0.0420,75,33.19,1.15,zone1,60.02
1775538265.95,CAM_002,Av. Arequipa,204,1,13,0,218,0.0439,218,14.23,5.29,zone2,60.02
1775538265.95,CAM_003,Av. Salaverry,204,1,13,0,218,0.0439,218,14.23,5.29,zone3,60.02
1775538265.95,CAM_004,Av. Petit Thouars,204,1,13,0,218,0.0439,218,14.23,5.29,zone4,60.02
1775538325.97,CAM_001,Av. Javier Prado,12,0,0,0,12,0.0107,12,24.44,0.24,zone1,60.02
1775538325.97,CAM_002,Av. Arequipa,115,1,7,0,123,0.0388,123,2.36,6.73,zone2,60.02
1775538325.97,CAM_003,Av. Salaverry,115,1,7,0,123,0.0388,123,2.36,6.73,zone3,60.02
1775538325.97,CAM_004,Av. Petit Thouars,115,1,7,0,123,0.0388,123,2.36,6.73,zone4,60.02
1775538385.98,CAM_001,Av. Javier Prado,55,4,2,0,61,0.0524,61,25.57,1.36,zone1,60.01
1775538385.98,CAM_002,Av. Arequipa,214,4,8,1,227,0.0571,227,10.83,6.31,zone2,60.01
1775538385.98,CAM_003,Av. Salaverry,214,4,8,1,227,0.0571,227,10.83,6.31,zone3,60.01
1775538385.98,CAM_004,Av. Petit Thouars,214,4,8,1,227,0.0571,227,10.83,6.31,zone4,60.01
1775538445.99,CAM_001,Av. Javier Prado,10,0,2,1,13,0.0078,13,31.06,0.21,zone1,60.01
1775538445.99,CAM_002,Av. Arequipa,80,0,2,1,83,0.0197,83,4.90,3.81,zone2,60.01
1775538445.99,CAM_003,Av. Salaverry,80,0,2,1,83,0.0197,83,4.90,3.81,zone3,60.01
1775538445.99,CAM_004,Av. Petit Thouars,80,0,2,1,83,0.0197,83,4.90,3.81,zone4,60.01
1775538506.03,CAM_001,Av. Javier Prado,61,2,5,0,68,0.0967,68,21.37,2.08,zone1,60.04
1775538506.03,CAM_002,Av. Arequipa,205,7,11,0,223,0.0944,223,10.52,7.47,zone2,60.04
1775538506.03,CAM_003,Av. Salaverry,205,7,11,0,223,0.0944,223,10.52,7.47,zone3,60.04
1775538506.03,CAM_004,Av. Petit Thouars,205,7,11,0,223,0.0944,223,10.52,7.47,zone4,60.04
1775538566.05,CAM_001,Av. Javier Prado,37,6,10,0,53,0.0505,53,32.20,0.88,zone1,60.02
1775538566.05,CAM_002,Av. Arequipa,140,12,13,2,167,0.0560,167,12.60,4.84,zone2,60.02
1775538566.05,CAM_003,Av. Salaverry,140,12,13,2,167,0.0560,167,12.60,4.84,zone3,60.02
1775538566.05,CAM_004,Av. Petit Thouars,140,12,13,2,167,0.0560,167,12.60,4.84,zone4,60.02
1775538626.06,CAM_001,Av. Javier Prado,52,5,7,2,66,0.1173,66,19.71,1.90,zone1,60.01
1775538626.06,CAM_002,Av. Arequipa,137,11,6,2,156,0.1219,156,9.56,7.24,zone2,60.01
1775538626.06,CAM_003,Av. Salaverry,137,11,6,2,156,0.1219,156,9.56,7.24,zone3,60.01
1775538626.06,CAM_004,Av. Petit Thouars,137,11,6,2,156,0.1219,156,9.56,7.24,zone4,60.01
1775538686.09,CAM_001,Av. Javier Prado,39,12,6,0,57,0.0658,57,29.31,1.11,zone1,60.03
1775538686.09,CAM_002,Av. Arequipa,121,14,13,1,149,0.0660,149,12.62,4.90,zone2,60.03
1775538686.09,CAM_003,Av. Salaverry,121,14,13,1,149,0.0660,149,12.62,4.90,zone3,60.03
1775538686.09,CAM_004,Av. Petit Thouars,121,14,13,1,149,0.0660,149,12.62,4.90,zone4,60.03
1775538746.12,CAM_001,Av. Javier Prado,15,0,0,0,15,0.0188,15,17.62,0.49,zone1,60.03
1775538746.12,CAM_002,Av. Arequipa,143,4,2,1,150,0.0471,150,3.83,7.50,zone2,60.03
1775538746.12,CAM_003,Av. Salaverry,143,4,2,1,150,0.0471,150,3.83,7.50,zone3,60.03
1775538746.12,CAM_004,Av. Petit Thouars,143,4,2,1,150,0.0471,150,3.83,7.50,zone4,60.03
1775538806.14,CAM_001,Av. Javier Prado,81,3,6,0,90,0.0852,90,27.44,2.11,zone1,60.02
1775538806.14,CAM_002,Av. Arequipa,207,4,5,1,217,0.0810,217,12.00,8.50,zone2,60.02
1775538806.14,CAM_003,Av. Salaverry,207,4,5,1,217,0.0810,217,12.00,8.50,zone3,60.02
1775538806.14,CAM_004,Av. Petit Thouars,207,4,5,1,217,0.0810,217,12.00,8.50,zone4,60.02
1775538866.18,CAM_001,Av. Javier Prado,16,0,4,0,20,0.0108,20,26.99,0.30,zone1,60.04
1775538866.18,CAM_002,Av. Arequipa,112,3,6,2,123,0.0334,123,4.96,4.56,zone2,60.04
1775538866.18,CAM_003,Av. Salaverry,112,3,6,2,123,0.0334,123,4.96,4.56,zone3,60.04
1775538866.18,CAM_004,Av. Petit Thouars,112,3,6,2,123,0.0334,123,4.96,4.56,zone4,60.04
1775538926.18,CAM_001,Av. Javier Prado,63,2,6,0,71,0.0846,71,22.67,1.92,zone1,60.00
1775538926.18,CAM_002,Av. Arequipa,202,21,33,1,257,0.1365,257,10.19,7.88,zone2,60.00
1775538926.18,CAM_003,Av. Salaverry,202,21,33,1,257,0.1365,257,10.19,7.88,zone3,60.00
1775538926.18,CAM_004,Av. Petit Thouars,202,21,33,1,257,0.1365,257,10.19,7.88,zone4,60.00
1775538986.20,CAM_001,Av. Javier Prado,42,0,3,0,45,0.0307,45,33.27,0.81,zone1,60.02
1775538986.20,CAM_002,Av. Arequipa,166,6,6,0,178,0.0428,178,11.62,4.94,zone2,60.02
1775538986.20,CAM_003,Av. Salaverry,166,6,6,0,178,0.0428,178,11.62,4.94,zone3,60.02
1775538986.20,CAM_004,Av. Petit Thouars,166,6,6,0,178,0.0428,178,11.62,4.94,zone4,60.02
1775539046.20,CAM_001,Av. Javier Prado,54,1,3,0,58,0.0517,58,18.21,1.62,zone1,60.00
1775539046.20,CAM_002,Av. Arequipa,194,4,6,1,205,0.0821,205,7.37,7.86,zone2,60.00
1775539046.20,CAM_003,Av. Salaverry,194,4,6,1,205,0.0821,205,7.37,7.86,zone3,60.00
1775539046.20,CAM_004,Av. Petit Thouars,194,4,6,1,205,0.0821,205,7.37,7.86,zone4,60.00
1775539106.22,CAM_001,Av. Javier Prado,58,0,4,0,62,0.0668,62,31.19,1.62,zone1,60.01
1775539106.22,CAM_002,Av. Arequipa,213,2,12,1,228,0.0723,228,12.69,7.58,zone2,60.01
1775539106.22,CAM_003,Av. Salaverry,213,2,12,1,228,0.0723,228,12.69,7.58,zone3,60.01
1775539106.22,CAM_004,Av. Petit Thouars,213,2,12,1,228,0.0723,228,12.69,7.58,zone4,60.01
1775539166.22,CAM_001,Av. Javier Prado,16,2,2,0,20,0.0198,20,17.54,0.50,zone1,60.00
1775539166.22,CAM_002,Av. Arequipa,93,8,1,0,102,0.0352,102,4.37,4.42,zone2,60.00
1775539166.22,CAM_003,Av. Salaverry,93,8,1,0,102,0.0352,102,4.37,4.42,zone3,60.00
1775539166.22,CAM_004,Av. Petit Thouars,93,8,1,0,102,0.0352,102,4.37,4.42,zone4,60.00
1775544664.24,CAM_001,Av. Javier Prado,46,1,3,0,50,0.2125,50,21.13,3.68,zone1,5498.02
1775544664.24,CAM_002,Av. Arequipa,128,2,15,0,145,0.1615,145,14.48,9.93,zone2,5498.02
1775544664.24,CAM_003,Av. Salaverry,128,2,15,0,145,0.1615,145,14.48,9.93,zone3,5498.02
1775544664.24,CAM_004,Av. Petit Thouars,128,2,15,0,145,0.1615,145,14.48,9.93,zone4,5498.02
1775544724.26,CAM_001,Av. Javier Prado,19,0,0,0,19,0.0328,19,20.92,0.84,zone1,60.02
1775544724.26,CAM_002,Av. Arequipa,75,7,4,2,88,0.0560,88,6.68,5.55,zone2,60.02
1775544724.26,CAM_003,Av. Salaverry,75,7,4,2,88,0.0560,88,6.68,5.55,zone3,60.02
1775544724.26,CAM_004,Av. Petit Thouars,75,7,4,2,88,0.0560,88,6.68,5.55,zone4,60.02
1775544784.28,CAM_001,Av. Javier Prado,54,6,7,0,67,0.0652,67,23.49,1.52,zone1,60.02
1775544784.28,CAM_002,Av. Arequipa,161,13,13,1,188,0.1035,188,8.93,7.92,zone2,60.02
1775544784.28,CAM_003,Av. Salaverry,161,13,13,1,188,0.1035,188,8.93,7.92,zone3,60.02
1775544784.28,CAM_004,Av. Petit Thouars,161,13,13,1,188,0.1035,188,8.93,7.92,zone4,60.02
1775544844.30,CAM_001,Av. Javier Prado,68,7,8,0,83,0.0752,83,30.70,1.47,zone1,60.02
1775544844.30,CAM_002,Av. Arequipa,219,8,16,0,243,0.0590,243,13.90,6.05,zone2,60.02
1775544844.30,CAM_003,Av. Salaverry,219,8,16,0,243,0.0590,243,13.90,6.05,zone3,60.02
1775544844.30,CAM_004,Av. Petit Thouars,219,8,16,0,243,0.0590,243,13.90,6.05,zone4,60.02
1775544904.31,CAM_001,Av. Javier Prado,16,0,1,0,17,0.0131,17,14.83,0.40,zone1,60.01
1775544904.31,CAM_002,Av. Arequipa,97,5,1,0,103,0.0322,103,3.22,5.55,zone2,60.01
1775544904.31,CAM_003,Av. Salaverry,97,5,1,0,103,0.0322,103,3.22,5.55,zone3,60.01
1775544904.31,CAM_004,Av. Petit Thouars,97,5,1,0,103,0.0322,103,3.22,5.55,zone4,60.01
1775544964.33,CAM_001,Av. Javier Prado,73,5,9,0,87,0.0691,87,29.01,1.62,zone1,60.02
1775544964.33,CAM_002,Av. Arequipa,217,12,13,2,244,0.0658,244,13.09,6.91,zone2,60.02
1775544964.33,CAM_003,Av. Salaverry,217,12,13,2,244,0.0658,244,13.09,6.91,zone3,60.02
1775544964.33,CAM_004,Av. Petit Thouars,217,12,13,2,244,0.0658,244,13.09,6.91,zone4,60.02
1775545024.33,CAM_001,Av. Javier Prado,14,0,3,1,18,0.0119,18,34.54,0.34,zone1,60.00
1775545024.33,CAM_002,Av. Arequipa,134,0,5,1,140,0.0283,140,5.36,6.12,zone2,60.00
1775545024.33,CAM_003,Av. Salaverry,134,0,5,1,140,0.0283,140,5.36,6.12,zone3,60.00
1775545024.33,CAM_004,Av. Petit Thouars,134,0,5,1,140,0.0283,140,5.36,6.12,zone4,60.00
1775545084.34,CAM_001,Av. Javier Prado,56,5,9,0,70,0.0805,70,26.61,1.69,zone1,60.01
1775545084.34,CAM_002,Av. Arequipa,190,5,14,3,212,0.0682,212,11.62,6.99,zone2,60.01
1775545084.34,CAM_003,Av. Salaverry,190,5,14,3,212,0.0682,212,11.62,6.99,zone3,60.01
1775545084.34,CAM_004,Av. Petit Thouars,190,5,14,3,212,0.0682,212,11.62,6.99,zone4,60.01
1775545144.36,CAM_001,Av. Javier Prado,38,4,3,1,46,0.0439,46,27.31,0.93,zone1,60.01
1775545144.36,CAM_002,Av. Arequipa,161,10,9,1,181,0.0482,181,9.66,5.89,zone2,60.01
1775545144.36,CAM_003,Av. Salaverry,161,10,9,1,181,0.0482,181,9.66,5.89,zone3,60.01
1775545144.36,CAM_004,Av. Petit Thouars,161,10,9,1,181,0.0482,181,9.66,5.89,zone4,60.01
1775545204.40,CAM_001,Av. Javier Prado,59,4,11,1,75,0.0909,75,19.16,2.03,zone1,60.04
1775545204.40,CAM_002,Av. Arequipa,160,10,15,1,186,0.0775,186,9.84,6.79,zone2,60.04
1775545204.40,CAM_003,Av. Salaverry,160,10,15,1,186,0.0775,186,9.84,6.79,zone3,60.04
1775545204.40,CAM_004,Av. Petit Thouars,160,10,15,1,186,0.0775,186,9.84,6.79,zone4,60.04
1775545264.40,CAM_001,Av. Javier Prado,42,2,2,0,46,0.0304,46,23.51,1.02,zone1,60.00
1775545264.40,CAM_002,Av. Arequipa,184,3,2,1,190,0.0393,190,8.10,5.84,zone2,60.00
1775545264.40,CAM_003,Av. Salaverry,184,3,2,1,190,0.0393,190,8.10,5.84,zone3,60.00
1775545264.40,CAM_004,Av. Petit Thouars,184,3,2,1,190,0.0393,190,8.10,5.84,zone4,60.00
1775545324.41,CAM_001,Av. Javier Prado,15,0,1,0,16,0.0050,16,7.81,0.25,zone1,60.01
1775545324.41,CAM_002,Av. Arequipa,105,8,2,0,115,0.0425,115,1.95,6.12,zone2,60.01
1775545324.41,CAM_003,Av. Salaverry,105,8,2,0,115,0.0425,115,1.95,6.12,zone3,60.01
1775545324.41,CAM_004,Av. Petit Thouars,105,8,2,0,115,0.0425,115,1.95,6.12,zone4,60.01
1775545384.41,CAM_001,Av. Javier Prado,78,4,2,0,84,0.1259,84,21.56,2.46,zone1,60.00
1775545384.41,CAM_002,Av. Arequipa,194,7,13,1,215,0.0994,215,12.80,7.38,zone2,60.00
1775545384.41,CAM_003,Av. Salaverry,194,7,13,1,215,0.0994,215,12.80,7.38,zone3,60.00
1775545384.41,CAM_004,Av. Petit Thouars,194,7,13,1,215,0.0994,215,12.80,7.38,zone4,60.00
1775545444.44,CAM_001,Av. Javier Prado,6,0,0,0,6,0.0024,6,13.13,0.11,zone1,60.03
1775545444.44,CAM_002,Av. Arequipa,94,0,0,0,94,0.0247,94,2.83,4.59,zone2,60.03
1775545444.44,CAM_003,Av. Salaverry,94,0,0,0,94,0.0247,94,2.83,4.59,zone3,60.03
1775545444.44,CAM_004,Av. Petit Thouars,94,0,0,0,94,0.0247,94,2.83,4.59,zone4,60.03
1775545504.48,CAM_001,Av. Javier Prado,88,1,11,8,108,0.0824,108,23.55,2.15,zone1,60.04
1775545504.48,CAM_002,Av. Arequipa,210,3,14,14,241,0.0768,241,12.32,7.19,zone2,60.04
1775545504.48,CAM_003,Av. Salaverry,210,3,14,14,241,0.0768,241,12.32,7.19,zone3,60.04
1775545504.48,CAM_004,Av. Petit Thouars,210,3,14,14,241,0.0768,241,12.32,7.19,zone4,60.04
1775545564.52,CAM_001,Av. Javier Prado,12,0,0,0,12,0.0082,12,47.37,0.18,zone1,60.03
1775545564.52,CAM_002,Av. Arequipa,78,2,0,0,80,0.0205,80,7.14,3.24,zone2,60.03
1775545564.52,CAM_003,Av. Salaverry,78,2,0,0,80,0.0205,80,7.14,3.24,zone3,60.03
1775545564.52,CAM_004,Av. Petit Thouars,78,2,0,0,80,0.0205,80,7.14,3.24,zone4,60.03
1775545624.54,CAM_001,Av. Javier Prado,62,2,4,0,68,0.0864,68,22.56,1.82,zone1,60.02
1775545624.54,CAM_002,Av. Arequipa,149,4,5,0,158,0.0661,158,13.45,5.36,zone2,60.02
1775545624.54,CAM_003,Av. Salaverry,149,4,5,0,158,0.0661,158,13.45,5.36,zone3,60.02
1775545624.54,CAM_004,Av. Petit Thouars,149,4,5,0,158,0.0661,158,13.45,5.36,zone4,60.02
1775545684.57,CAM_001,Av. Javier Prado,58,5,8,0,71,0.0566,71,27.21,1.36,zone1,60.03
1775545684.57,CAM_002,Av. Arequipa,188,13,10,2,213,0.0654,213,13.03,5.93,zone2,60.03
1775545684.57,CAM_003,Av. Salaverry,188,13,10,2,213,0.0654,213,13.03,5.93,zone3,60.03
1775545684.57,CAM_004,Av. Petit Thouars,188,13,10,2,213,0.0654,213,13.03,5.93,zone4,60.03
1775545744.59,CAM_001,Av. Javier Prado,18,1,0,0,19,0.0159,19,24.00,0.41,zone1,60.03
1775545744.59,CAM_002,Av. Arequipa,136,19,6,2,163,0.0705,163,5.64,5.32,zone2,60.03
1775545744.59,CAM_003,Av. Salaverry,136,19,6,2,163,0.0705,163,5.64,5.32,zone3,60.03
1775545744.59,CAM_004,Av. Petit Thouars,136,19,6,2,163,0.0705,163,5.64,5.32,zone4,60.03
1775545804.60,CAM_001,Av. Javier Prado,88,11,11,0,110,0.1113,110,26.54,2.27,zone1,60.01
1775545804.60,CAM_002,Av. Arequipa,232,13,23,0,268,0.0954,268,12.84,8.43,zone2,60.01
1775545804.60,CAM_003,Av. Salaverry,232,13,23,0,268,0.0954,268,12.84,8.43,zone3,60.01
1775545804.60,CAM_004,Av. Petit Thouars,232,13,23,0,268,0.0954,268,12.84,8.43,zone4,60.01
1775545864.62,CAM_001,Av. Javier Prado,4,0,0,0,4,0.0024,4,5.19,0.14,zone1,60.02
1775545864.62,CAM_002,Av. Arequipa,108,4,0,3,115,0.0274,115,2.26,5.10,zone2,60.02
1775545864.62,CAM_003,Av. Salaverry,108,4,0,3,115,0.0274,115,2.26,5.10,zone3,60.02
1775545864.62,CAM_004,Av. Petit Thouars,108,4,0,3,115,0.0274,115,2.26,5.10,zone4,60.02
1775545924.62,CAM_001,Av. Javier Prado,104,3,14,0,121,0.1618,121,18.53,3.40,zone1,60.00
1775545924.62,CAM_002,Av. Arequipa,241,10,23,0,274,0.1188,274,11.62,8.65,zone2,60.00
1775545924.62,CAM_003,Av. Salaverry,241,10,23,0,274,0.1188,274,11.62,8.65,zone3,60.00
1775545924.62,CAM_004,Av. Petit Thouars,241,10,23,0,274,0.1188,274,11.62,8.65,zone4,60.00
1775545984.63,CAM_001,Av. Javier Prado,10,1,1,0,12,0.0147,12,31.03,0.32,zone1,60.00
1775545984.63,CAM_002,Av. Arequipa,84,11,5,0,100,0.0487,100,6.70,4.76,zone2,60.00
1775545984.63,CAM_003,Av. Salaverry,84,11,5,0,100,0.0487,100,6.70,4.76,zone3,60.00
1775545984.63,CAM_004,Av. Petit Thouars,84,11,5,0,100,0.0487,100,6.70,4.76,zone4,60.00
1775546044.65,CAM_001,Av. Javier Prado,65,0,6,6,77,0.0769,77,20.08,1.81,zone1,60.03
1775546044.65,CAM_002,Av. Arequipa,219,6,8,6,239,0.0739,239,8.68,7.73,zone2,60.03
1775546044.65,CAM_003,Av. Salaverry,219,6,8,6,239,0.0739,239,8.68,7.73,zone3,60.03
1775546044.65,CAM_004,Av. Petit Thouars,219,6,8,6,239,0.0739,239,8.68,7.73,zone4,60.03
1775546104.68,CAM_001,Av. Javier Prado,31,4,3,1,39,0.0289,39,31.30,0.80,zone1,60.03
1775546104.68,CAM_002,Av. Arequipa,161,10,4,1,176,0.0518,176,11.38,4.89,zone2,60.03
1775546104.68,CAM_003,Av. Salaverry,161,10,4,1,176,0.0518,176,11.38,4.89,zone3,60.03
1775546104.68,CAM_004,Av. Petit Thouars,161,10,4,1,176,0.0518,176,11.38,4.89,zone4,60.03
1775546164.71,CAM_001,Av. Javier Prado,16,2,1,7,26,0.0137,26,14.67,0.42,zone1,60.03
1775546164.71,CAM_002,Av. Arequipa,121,4,3,10,138,0.0371,138,4.45,5.17,zone2,60.03
1775546164.71,CAM_003,Av. Salaverry,121,4,3,10,138,0.0371,138,4.45,5.17,zone3,60.03
1775546164.71,CAM_004,Av. Petit Thouars,121,4,3,10,138,0.0371,138,4.45,5.17,zone4,60.03
1775546224.73,CAM_001,Av. Javier Prado,88,14,14,1,117,0.1501,117,22.78,2.97,zone1,60.02
1775546224.73,CAM_002,Av. Arequipa,227,23,18,2,270,0.1121,270,13.80,8.47,zone2,60.02
1775546224.73,CAM_003,Av. Salaverry,227,23,18,2,270,0.1121,270,13.80,8.47,zone3,60.02
1775546224.73,CAM_004,Av. Petit Thouars,227,23,18,2,270,0.1121,270,13.80,8.47,zone4,60.02
1775546284.76,CAM_001,Av. Javier Prado,8,0,0,0,8,0.0102,8,1.65,0.63,zone1,60.03
1775546284.76,CAM_002,Av. Arequipa,95,1,1,0,97,0.0288,97,2.22,4.82,zone2,60.03
1775546284.76,CAM_003,Av. Salaverry,95,1,1,0,97,0.0288,97,2.22,4.82,zone3,60.03
1775546284.76,CAM_004,Av. Petit Thouars,95,1,1,0,97,0.0288,97,2.22,4.82,zone4,60.03
